fecha	hora	real	programado	desviacion	porcentaje
2018-09-25	10	9350,4337140546	9434,88653492	84,452820865401	0,89511220461240120000
2018-09-25	11	9432,3915942314	9453,05612616	20,6645319285999	0,21860159987216961000
2018-09-25	12	9434,64798823069	9376,4009361	-58,2470521306896	-0,62120906014623510100
2018-09-25	13	9329,88361403	9292,78368772	-37,0999263100002	-0,39923372324942956800
2018-09-25	14	9269,0423295574	9174,4310207	-94,6113088574002	-1,03124987962666540200
2018-09-25	15	9290,2861737423	9154,04916123	-136,237012512302	-1,48827049224625611400
2018-09-25	16	9314,8925020816	9109,50797477999	-205,38452730161	-2,25461713047756987300
2018-09-25	17	9299,6179307095	9042,01837772	-257,599552989501	-2,84891649439952029900
2018-09-25	18	8921,0970852268	8573,51386729	-347,583217936801	-4,05415123037141011100
2018-09-25	19	8498,0064508996	8120,23244828	-377,7740026196	-4,65225601638557531000
2018-09-25	20	8900,0998230462	8549,75183643	-350,3479866162	-4,09775620765257084500
2018-09-25	21	9436,3060465074	9209,34600169001	-226,96004481739	-2,46445344518210620300
2018-09-25	22	9363,1971325647	9116,2412861	-246,9558464647	-2,70896566594004293800
2018-09-25	23	8970,2226490975	8802,85176175001	-167,370887347492	-1,90132575076123523400
2018-09-25	24	8747,4567773206	8683,83368749001	-63,6230898305894	-0,73266131204522326200
2018-09-26	1	8335,4007555085	8091,00275474	-244,398000768501	-3,02061447977290421300
2018-09-26	2	7973,1545642381	7715,44914973	-257,7054145081	-3,34012200076671271200
2018-09-26	3	7756,6214669739	7489,48736743	-267,1340995439	-3,56678750411680631300
2018-09-26	4	7687,3019981585	7394,52177974	-292,7802184185	-3,95942059729513020000
2018-09-26	5	7671,6666089373	7409,85074446	-261,8158644773	-3,53334869360287071400
2018-09-26	6	7757,1883331193	7584,9321505	-172,2561826193	-2,27103129205901787200
2018-09-26	7	8291,7403983382	8124,04392056	-167,6964777782	-2,06419954665435243700
2018-09-26	8	8891,7759588194	8726,44825010001	-165,327708719391	-1,89455897727344285300
2018-09-26	9	9060,12441250609	8888,36357199001	-171,760840516079	-1,93242365847129243800
2018-09-26	10	9384,5973871157	9272,60975424	-111,9876328757	-1,20772507248557998400
2018-09-26	11	9379,61729854799	9457,21226363	77,5949650820094	0,82048454575160197400
2018-09-26	12	9448,1641674728	9468,11357713	19,9494096571998	0,21070099650459536000
2018-09-26	13	9423,3497941211	9384,70839321	-38,6414009111013	-0,41174855192153894400
2018-09-26	14	9352,74314325619	9273,19015384	-79,55298941619	-0,85788157145949765400
2018-09-26	15	9368,8122884228	9318,4559557	-50,3563327228003	-0,54039352616135797700
2018-09-26	16	9323,9474539548	9265,82488875	-58,1225652047997	-0,62727890827473522800
2018-09-26	17	9292,7602132736	9175,80400430001	-116,95620897359	-1,27461537886795981300
2018-09-26	18	8990,0595665502	8738,23908296	-251,8204835902	-2,88182185448853698700
2018-09-26	19	8549,2788085906	8240,57006193001	-308,70874666059	-3,74620620103420182200
2018-09-26	20	8910,107916005	8702,08609412001	-208,02182188499	-2,39048223190471668800
2018-09-26	21	9385,42389848111	9329,06289669	-56,3610017911105	-0,60414430061467027300
2018-09-26	22	9319,5485184242	9259,18536353	-60,3631548942012	-0,65192727571865098900
2018-09-26	23	8870,6983105874	8824,20359657001	-46,4947140173899	-0,52689983303946558500
2018-09-26	24	8763,3262714521	8747,84036041001	-15,4859110420912	-0,17702553320675113000
2018-09-27	1	8423,4168740216	8406,62736527	-16,789508751599	-0,19971753263337089400
2018-09-27	2	8039,4001054501	8012,418525	-26,9815804501004	-0,33674701796859020200
2018-09-27	3	7797,8817140055	7788,89603426	-8,98567974549951	-0,11536525466478656000
2018-09-27	4	7733,5086507584	7704,69671236	-28,8119383984003	-0,37395292084865221200
2018-09-27	5	7691,5828474333	7696,01070217	4,42785473669937	0,05753441501128465400
2018-09-27	6	7777,2024016153	7832,75591725	55,5535156346996	0,70924609705192840600
2018-09-27	7	8325,7757547906	8406,01206272	80,2363079293991	0,95451097774699601600
2018-09-27	8	8870,3720358745	8921,75717701	51,3851411355008	0,57595314595551230900
2018-09-27	9	9107,83344302241	9092,4434598	-15,3899832224088	-0,16926124743532166500
2018-09-27	10	9464,5903614473	9392,36788274001	-72,2224787072901	-0,76894857195713709900
2018-09-27	11	9565,29770444559	9532,11940494	-33,1782995055892	-0,34806844203393653400
2018-09-27	12	9743,19442679739	9560,06230905	-183,132117747391	-1,91559544098399455600
2018-09-27	13	9505,8755014623	9437,29796342	-68,5775380423001	-0,72666496605399283300
2018-09-27	14	9466,3846174099	9356,56300808	-109,8216093299	-1,17373878885934830800
2018-09-27	15	9500,55690166051	9345,16935419	-155,387547470509	-1,66275796169321898300
2018-09-27	16	9492,524392038	9401,25266283	-91,2717292079997	-0,97084646569348498900
2018-09-27	17	9415,9309264395	9350,18014874	-65,7507776994989	-0,70320332500074088800
2018-09-27	18	9065,2292302018	8974,87744727	-90,3517829317989	-1,00671884894965696200
2018-09-27	19	8551,6770212593	8599,69303520001	48,0160139407108	0,55834567285335729200
2018-09-27	20	8881,84490507781	8962,71837884	80,873473762189	0,90233197500796684500
2018-09-27	21	9389,2694527411	9425,32211174	36,0526589989004	0,38250850816009673700
2018-09-27	22	9318,3177151772	9287,28923273	-31,0284824472001	-0,33409622194009428000
2018-09-27	23	8961,8374221935	8910,52679028	-51,3106319134986	-0,57584285554778338800
2018-09-27	24	8786,489553825	8693,72115939	-92,768394435001	-1,06707349746089795600
2018-09-28	1	8450,141107522	8275,32221836	-174,818889162001	-2,11253271533209901400
2018-09-28	2	8073,0604962794	7891,32524499	-181,735251289399	-2,30297504724923167800
2018-09-28	3	7858,6301229801	7659,08218839	-199,5479345901	-2,60537659319786674300
2018-09-28	4	7749,2927207407	7572,97390091	-176,3188198307	-2,32826393089130807900
2018-09-28	5	7717,0995655141	7597,47606428	-119,623501234099	-1,57451632913351623100
2018-09-28	6	7809,0851407608	7744,56811938	-64,5170213807996	-0,83306157795103210700
2018-09-28	7	8321,1790942778	8285,16810145	-36,0109928277998	-0,43464408189252624600
2018-09-28	8	8902,6660346042	8908,98028011999	6,31424551578857	0,07087506445466648900
2018-09-28	9	9184,9243679615	9121,80917896999	-63,1151889915091	-0,69191525226178757100
2018-09-28	10	9514,0007771672	9544,69419207999	30,6934149127901	0,32157567644502351600
2018-09-28	11	9674,64380996119	9605,83325606999	-68,8105538912005	-0,71634133194763351500
2018-09-28	12	9742,21816932789	9636,12605767	-106,09211165789	-1,10098301976284964000
2018-09-28	13	9689,4646377949	9595,24603994999	-94,2185978449088	-0,98192998337539099900
2018-09-28	14	9606,6733187632	9538,19120211	-68,4821166532001	-0,71797802331799307700
2018-09-28	15	9619,4740099373	9596,48821376	-22,9857961772996	-0,23952299700989822100
2018-09-28	16	9602,6489209751	9548,24240667999	-54,4065142951094	-0,56980658824755409300
2018-09-28	17	9449,1466088976	9490,33751128999	41,1909023923909	0,43402989981535396100
2018-09-28	18	8996,6393277953	9141,33722158	144,6978937847	1,58289635616013559100
2018-09-28	19	8437,8087826122	8675,84481043999	238,036027827791	2,74366396620364573900
2018-09-28	20	8815,3006393924	8973,80420721	158,503567817599	1,76629179952744412700
2018-09-28	21	9309,1568323635	9332,48347946	23,3266470964991	0,24995112124054717400
2018-09-28	22	9278,2888725384	9238,33428368	-39,9545888583998	-0,43248693575617487600
2018-09-28	23	9009,1897457684	8803,6521224	-205,5376233684	-2,33468588388937316100
2018-09-28	24	8944,6192798923	8523,77090857	-420,848371322299	-4,93734962889685522600
2018-09-29	1	8636,2102668447	8565,21908106	-70,9911857847001	-0,82883093955740933600
2018-09-29	2	8314,0583610153	8240,54761835	-73,5107426653012	-0,89206137831917792800
2018-09-29	3	8057,0362463391	7976,96587235	-80,0703739891005	-1,00376979506259201100
2018-09-29	4	7890,7052122416	7829,53963014	-61,1655821016002	-0,78121556299609020800
2018-09-29	5	7806,2148142508	7737,08821867	-69,1265955808003	-0,89344458311841651700
2018-09-29	6	7772,5616423004	7748,82157323	-23,7400690704008	-0,30637005699571228000
2018-09-29	7	7828,6584675832	7844,42321521	15,7647476268003	0,20096758160922693300
2018-09-29	8	7935,2713543476	8060,3452608	125,0739064524	1,55171896991402882200
2018-09-29	9	8141,514681995	8257,90315573	116,388473735001	1,40941921381387573000
2018-09-29	10	8527,762486612	8659,01296330999	131,250476697989	1,51576718101848478900
2018-09-29	11	8860,6144056125	8901,65820789999	41,0438022874914	0,46108041141218041400
2018-09-29	12	9049,9997290769	8960,87578815	-89,1239409269001	-0,99458962532165628900
2018-09-29	13	9086,4712898203	8865,55235606	-220,9189337603	-2,49188008696708070000
2018-09-29	14	9097,0907092131	8760,58490893999	-336,505800273109	-3,84113393992348627200
2018-09-29	15	8960,7662452938	8678,28616981	-282,4800754838	-3,25502144036792624800
2018-09-29	16	8837,8028177944	8535,17500685999	-302,627810934409	-3,54565443228964210500
2018-09-29	17	8714,8801014317	8402,0522685	-312,8278329317	-3,72323121702679514800
2018-09-29	18	8554,7946778672	8304,52368117	-250,2709966972	-3,01367069690792973700
2018-09-29	19	8463,2924829129	8196,94519782	-266,347285092901	-3,24934812500316324100
2018-09-29	20	8736,4288165388	8557,67538673	-178,753429808801	-2,08880825376931047500
2018-09-29	21	9174,2225445386	9143,68365137	-30,5388931685993	-0,33398895164120919000
2018-09-29	22	9089,1782339518	9069,43915773	-19,7390762218001	-0,21764384631188832300
2018-09-29	23	8830,5887096619	8829,83178422999	-0,756925431911441	-0,008572365254605459844500
2018-09-29	24	8514,567055917	8308,12505542999	-206,44200048701	-2,48482057154501413600
2018-09-30	1	8131,0933389701	8140,03153242	8,9381934498997	0,10980539097791933900
2018-09-30	2	7780,371253732	7772,85676584	-7,51448789200003	-0,09667601138650277800
2018-09-30	3	7493,716934169	7525,29486049	31,5779263210006	0,41962377430277122100
2018-09-30	4	7338,7971699353	7340,43160791	1,63443797469972	0,02226623803617297600
2018-09-30	5	7202,4612879812	7285,43608638	82,9747983988	1,13891327046187375700
2018-09-30	6	7135,7061570864	7257,16354897	121,4573918836	1,67362070682337444700
2018-09-30	7	7202,6820580301	7278,40552915	75,7234711198998	1,04038543629682964700
2018-09-30	8	7090,9492413758	7295,03988582	204,0906444442	2,79766317441126865000
2018-09-30	9	7173,0689453462	7327,1458533	154,0769079538	2,10282299600200862800
2018-09-30	10	7541,7272015684	7641,91347598	100,1862744116	1,31101032125664179700
2018-09-30	11	7903,1432715432	7927,61105591	24,4677843667996	0,30864007068761240300
2018-09-30	12	8220,4476680347	8067,96238977999	-152,48527825471	-1,89000978050999826900
2018-09-30	13	8442,690271994	8219,67040294	-223,019869054	-2,71324588604222586500
2018-09-30	14	8595,6418423802	8293,10219046	-302,5396519202	-3,64808783217729523700
2018-09-30	15	8610,1874001471	8248,02235012999	-362,165050017111	-4,39093196699937685700
2018-09-30	16	8414,7765537499	8124,95292416	-289,8236295899	-3,56708072397679126300
2018-09-30	17	8402,1251146881	8027,89954174999	-374,22557293811	-4,66156272873007474600
2018-09-30	18	8220,4802932863	7921,55187923	-298,9284140563	-3,77360924492685126700
2018-09-30	19	8318,5417920941	7940,6753628	-377,8664292941	-4,75861827904847992900
2018-09-30	20	8730,6051990014	8461,93364096	-268,6715580414	-3,17506103736024351600
2018-09-30	21	9418,9543962089	9157,79137135	-261,163024858899	-2,85181234501523191300
2018-09-30	22	9517,5459429157	9136,11202701	-381,4339159057	-4,17501355913794443100
2018-09-30	23	9231,9796598216	8877,97011229	-354,009547531599	-3,98750551144044259200
2018-09-30	24	8577,225425913	8756,02675225999	178,801326346989	2,04203723225079414900
2018-10-01	1	8237,9459268631	8297,81800115	59,8720742869009	0,72153997928856948000
2018-10-01	2	7810,9588538889	7922,53817356	111,5793196711	1,40837844169025603400
2018-10-01	3	7565,64045664	7742,61063148	176,97017484	2,28566543331615465200
2018-10-01	4	7424,5353537572	7629,13361737	204,5982636128	2,68180207444487509900
2018-10-01	5	7420,7648543644	7574,21339188	153,4485375156	2,02593364586355346200
2018-10-01	6	7531,4603137763	7737,3403338	205,8800200237	2,66086292112973669600
2018-10-01	7	8147,5817933788	8291,70786232	144,126068941199	1,73819521061699430300
2018-10-01	8	8755,53977185171	9092,46328978	336,92351792829	3,70552519367325546200
2018-10-01	9	9026,8916371066	9420,76946579	393,877828683399	4,18095178014601253100
2018-10-01	10	9330,9596837482	9672,75459006	341,794906311799	3,53358397682328514000
2018-10-01	11	9474,9445965574	9775,11131453	300,166717972601	3,07072429473437054300
2018-10-01	12	9491,9084096591	9837,56989042999	345,66148077089	3,51368767511527681100
2018-10-01	13	9407,6208810179	9739,15607310999	331,535192092091	3,40414702879099018100
2018-10-01	14	9211,2260668976	9625,59656145999	414,37049456239	4,30488117714689639200
2018-10-01	15	9223,3531915709	9542,1289501	318,775758529098	3,34071945784967913800
2018-10-01	16	9184,1964504038	9571,39715644999	387,200706046189	4,04539378856786342000
2018-10-01	17	9092,6032150517	9493,91010582	401,306890768299	4,22699273845333781500
2018-10-01	18	8935,18105325339	8965,43866591999	30,2576126666008	0,33749171450603984400
2018-10-01	19	8774,639275101	8466,84979929999	-307,789475801012	-3,63523013986215953100
2018-10-01	20	9047,7865380485	9009,35721356	-38,4293244884993	-0,42654901540211163500
2018-10-01	21	9871,19426046521	9426,85629573	-444,33796473521	-4,71353281301718634600
2018-10-01	22	9927,4354201699	9335,32552115	-592,109899019901	-6,34268079541976347600
2018-10-01	23	9547,741973655	8871,93112562	-675,810848035	-7,61740413069056703700
2018-10-01	24	8991,8920204793	8311,31834246	-680,5736780193	-8,18851655028608244700
2018-10-02	1	8595,9209636853	8440,15163444	-155,769329245299	-1,84557500850675439400
2018-10-02	2	8115,2252035993	8098,81593888	-16,4092647192992	-0,20261313311891944400
2018-10-02	3	7857,8065376929	7863,53825954	5,73172184709983	0,07288985769410020500
2018-10-02	4	7760,4836468521	7750,36472388	-10,1189229720994	-0,13056060369548194100
2018-10-02	5	7695,2777184691	7721,69458228	26,4168638108995	0,34211225954885333600
2018-10-02	6	7850,5990309128	7793,73268306	-56,8663478527997	-0,72964201064274447900
2018-10-02	7	8392,5154683541	8292,59833385	-99,9171345041013	-1,20489538358856973300
2018-10-02	8	8774,9304464753	8823,97930163001	49,0488551547096	0,55585868323205436200
2018-10-02	9	9059,1887144791	8999,51040525	-59,6783092291007	-0,66312839856584263800
2018-10-02	10	9279,563944478	9406,73589228	127,171947801999	1,35192429401964559800
2018-10-02	11	9264,0339644442	9418,61737213	154,583407685801	1,64125371674210283600
2018-10-02	12	9244,6997341217	9503,26926269	258,569528568301	2,72084817783128018000
2018-10-02	13	9235,13249089629	9572,11033745001	336,97784655372	3,52041331194569354900
2018-10-02	14	9141,6435551756	9475,72325053	334,0796953544	3,52563795418691780400
2018-10-02	15	9224,4837313774	9551,30256026	326,818828882599	3,42171998866825267900
2018-10-02	16	9213,0194994463	9666,30404415	453,2845447037	4,68932637162417411000
2018-10-02	17	9148,8288097086	9689,27584747001	540,447037761409	5,57778564950781558300
2018-10-02	18	8976,6713358267	9580,05784245	603,386506623299	6,29835974423500126000
2018-10-02	19	8786,7383269386	9370,05607047	583,317743531401	6,22533887891816966800
2018-10-02	20	8950,6172869342	9478,87383342	528,2565464858	5,57298847699931663800
2018-10-02	21	9631,9020903565	9967,84162162	335,939531263501	3,37023343684410606000
2018-10-02	22	9466,0254798984	9883,33010111	417,304621211599	4,22230783493441530400
2018-10-02	23	9142,8994542721	9532,54774256	389,648288287901	4,08755664079432714200
2018-10-02	24	8835,62331790261	9104,41751623	268,79419832739	2,95234920683529422600
2018-10-03	1	8155,8770538843	8098,14271187	-57,7343420142997	-0,71293312637815752400
2018-10-03	2	7708,8527991477	7683,65962042	-25,1931787277008	-0,32787994227057788700
2018-10-03	3	7525,4743560216	7442,37258485	-83,1017711716004	-1,11660320985226923900
2018-10-03	4	7420,4705108227	7314,09995778	-106,3705530427	-1,45432183941584994200
2018-10-03	5	7453,1981380396	7301,97128281	-151,2268552296	-2,07104149513176028300
2018-10-03	6	7487,76611169	7481,06829487	-6,6978168200003	-0,08953021889391385800
2018-10-03	7	8060,7506244036	8120,94922295	60,1985985463998	0,74127539643120900800
2018-10-03	8	8533,2232989477	8691,43500261001	158,211703662309	1,82031740000124874500
2018-10-03	9	8791,25534706879	9042,93651648	251,681169411209	2,78317965577377429000
2018-10-03	10	9055,9588145897	9342,66280414	286,7039895503	3,06876096848163347900
2018-10-03	11	9156,61146804329	9504,52775087	347,916282826711	3,66053203216608391000
2018-10-03	12	9142,18616319319	9515,29348679	373,107323596811	3,92113311181407787400
2018-10-03	13	9118,3999584947	9457,41182644	339,011867945301	3,58461568732291653300
2018-10-03	14	9063,9563700059	9335,22289543001	271,266525424109	2,90583876210289034300
2018-10-03	15	9068,93425981339	9333,77394223	264,83968241661	2,83743407603179234600
2018-10-03	16	9139,8244840701	9278,45828087	138,633796799899	1,49414690030701870000
2018-10-03	17	9048,79179313211	9199,81538626	151,023593127889	1,64159373625522941900
2018-10-03	18	8934,2074877816	9009,60685751	75,3993697284004	0,83687746780594429800
2018-10-03	19	8771,4635814323	8827,83963838	56,3760569477017	0,63861668604174248800
2018-10-03	20	8974,8920657514	9103,45233935001	128,560273598609	1,41221449628403561200
2018-10-03	21	9611,7392928642	9851,12815238	239,388859515801	2,43006542817093941500
2018-10-03	22	9623,93198001009	9813,65307784	189,72109782991	1,93323624062394411400
2018-10-03	23	9279,3999485701	9433,70214899	154,302200419899	1,63564842288792262800
2018-10-03	24	8803,7409909633	8880,07017878	76,3291878167001	0,85955613277807095900
2018-10-04	1	8247,2638771034	8537,79617895	290,532301846601	3,40289573277598909800
2018-10-04	2	7815,455736568	8047,98693127	232,531194702	2,88930880091906136100
2018-10-04	3	7575,2171035526	7805,79531792	230,578214367401	2,95393620990875370700
2018-10-04	4	7469,9410029439	7693,94782199	224,006819046101	2,91146787356510547900
2018-10-04	5	7447,6870511163	7660,1893326	212,5022814837	2,77411265253378627700
2018-10-04	6	7586,510108611	7875,1925659	288,682457289	3,66571934429908795400
2018-10-04	7	8038,9144464334	8451,75709537001	412,84264893661	4,88469609665865741500
2018-10-04	8	8487,2449818874	8814,67184864	327,426866752601	3,71456671757008296800
2018-10-04	9	8889,84622533759	9062,39657707	172,55035173241	1,90402561027844524500
2018-10-04	10	9228,6432762471	9284,56268639	55,9194101429002	0,60228372656550658200
2018-10-04	11	9186,53809133251	9339,75412647999	153,216035147479	1,64047182690904275800
2018-10-04	12	9216,8099443277	9285,48543914001	68,6754948123089	0,73960047929028242800
2018-10-04	13	9153,6980598609	9253,61265523	99,9145953690986	1,07973608893850125200
2018-10-04	14	9079,427148687	9119,6372923	40,2101436129997	0,44091823308532680300
2018-10-04	15	9155,1251119245	9190,4338242	35,3087122754987	0,38418983206782644600
2018-10-04	16	9118,54856640701	9207,66958751	89,1210211029902	0,96789986061055983800
2018-10-04	17	9055,2882920578	9158,03563262	102,7473405622	1,12193645759822475000
2018-10-04	18	9011,7152957157	9011,02242426	-0,692871455699787	-0,007689154716055284313600
2018-10-04	19	8897,05698970321	8873,1172537	-23,939736003209	-0,26980073990599383300
2018-10-04	20	8979,4349477614	9090,22397238	110,7890246186	1,21877112109915645300
2018-10-04	21	9643,1560204965	9668,31834738	25,1623268834992	0,26025546511217116900
2018-10-04	22	9558,6460724486	9604,06762935	45,4215569013995	0,47294082730728974900
2018-10-04	23	9255,7276022597	9172,95744766	-82,7701545997006	-0,90232790320874183200
2018-10-04	24	8787,5612765088	8850,33330486	62,772028351199	0,70926174403769493300
2018-10-05	1	8288,3528638592	8348,80120169	60,4483378307996	0,72403613848852203200
2018-10-05	2	7891,4236237334	7911,08407906001	19,6604553266097	0,24851784066673379200
2018-10-05	3	7610,22173624	7733,44195487	123,22021863	1,59334251616648159400
2018-10-05	4	7516,1120282342	7590,81299575	74,7009675157997	0,98409705992788684200
2018-10-05	5	7499,0134139509	7576,42906447	77,4156505191004	1,02179601841907984500
2018-10-05	6	7525,4236424798	7711,12865562	185,7050131402	2,40827278902751893900
2018-10-05	7	8099,6775106276	8199,94966974	100,272159112401	1,22283871427201553400
2018-10-05	8	8516,1993067164	8709,97668911	193,7773823936	2,22477498287541912300
2018-10-05	9	8798,4883156509	9002,85804597	204,3697303191	2,27005390150057039100
2018-10-05	10	9090,4148056944	9242,92769145	152,512885755601	1,65004953892131208100
2018-10-05	11	9127,8177645806	9305,01596889	177,198204309399	1,90432993239169112600
2018-10-05	12	9110,2775951374	9277,34175618	167,064161042599	1,80077618603746091100
2018-10-05	13	9117,5714220843	9210,45894737001	92,8875252857106	1,00850050813411488600
2018-10-05	14	9045,4291137054	9124,64635326	79,2172395545986	0,86816777864817007900
2018-10-05	15	9040,2373358663	9205,40497224001	165,16763637371	1,79424628109021371900
2018-10-05	16	9080,7044762532	9203,5419358	122,837459546799	1,33467593676066183400
2018-10-05	17	9016,25942901189	9114,72343157001	98,4640025581193	1,08027416626901303100
2018-10-05	18	8751,31832471941	8936,00011134	184,681786620589	2,06671647627022018000
2018-10-05	19	8610,0934241543	8769,09748865001	159,00406449571	1,81323180294792740400
2018-10-05	20	8848,6779275548	9011,55066627	162,872738715201	1,80737749524984006500
2018-10-05	21	9414,7135927888	9612,84336342999	198,129770641191	2,06109434171093858500
2018-10-05	22	9335,9619546745	9596,78218904	260,820234365499	2,71778841311381027400
2018-10-05	23	9004,5109270304	9297,20154134	292,6906143096	3,14815821737488848600
2018-10-05	24	8674,9597884396	8847,01460536	172,054816920399	1,94477826244526470100
2018-10-06	1	8228,6031534937	8482,920072	254,316918506302	2,99798791392292632700
2018-10-06	2	7845,5730753723	8157,20536344	311,6322880677	3,82033152511291680300
2018-10-06	3	7552,8238387351	7912,42632199	359,6024832549	4,54478144403698977200
2018-10-06	4	7463,1561841598	7729,81868478	266,662500620199	3,44978985270711479400
2018-10-06	5	7392,3401433914	7633,23966569	240,8995222986	3,15592766438867079800
2018-10-06	6	7350,5753864618	7596,57114987	245,9957634082	3,23824734284769677400
2018-10-06	7	7455,0279042526	7657,38585714	202,3579528874	2,64265059463752564500
2018-10-06	8	7520,14977822589	7775,09393727	254,94415904411	3,27898493704406983400
2018-10-06	9	7790,1134435525	7980,04106731	189,9276237575	2,38003316217923790800
2018-10-06	10	8220,1956470263	8378,95923666	158,763589633701	1,89478890097795665200
2018-10-06	11	8493,2208361085	8766,36786316	273,1470270515	3,11585175656818814500
2018-10-06	12	8553,497598002	8939,57058538001	386,072987378009	4,31869723149120947000
2018-10-06	13	8591,8160474181	8958,45439087001	366,63834345191	4,09265178405740055600
2018-10-06	14	8536,8334191031	8947,83872924	411,005310136899	4,59334731630560399700
2018-10-06	15	8465,9283852994	8900,00303606	434,0746507606	4,87724160319796159500
2018-10-06	16	8242,9325919349	8757,22605375	514,293461815101	5,87278961007146080900
2018-10-06	17	8153,9948919216	8609,59399793999	455,59910601839	5,29176063502414629800
2018-10-06	18	8086,0541314336	8464,11754237	378,063410936401	4,46666068900717488900
2018-10-06	19	8126,9855335796	8407,00668222999	280,02114865039	3,33080678099465173600
2018-10-06	20	8340,727468932	8679,63269375999	338,90522482799	3,90460330276000776600
2018-10-06	21	8949,423230438	9164,14882576	214,725595321999	2,34310462875084751600
2018-10-06	22	8901,4834532715	9028,69075151	127,2072982385	1,40892297387885683300
2018-10-06	23	8632,6466435847	8802,35276088	169,7061172953	1,92796314696133496400
2018-10-06	24	8271,3351246281	8446,16369111	174,8285664819	2,06991686256229688100
2018-10-07	1	8170,4396582617	8265,69692126	95,2572629982997	1,15244079120891534000
2018-10-07	2	7804,7254364381	7883,09163735	78,3662009119007	0,99410490854378143500
2018-10-07	3	7582,0065713669	7576,07192965	-5,93464171689993	-0,07833402021532943700
2018-10-07	4	7427,5342540336	7399,67246702	-27,8617870135995	-0,37652730087416982100
2018-10-07	5	7354,0644934213	7291,05179195	-63,0127014712998	-0,86424706982429735500
2018-10-07	6	7341,1767205236	7270,4703427	-70,7063778235997	-0,97251449343429697100
2018-10-07	7	7363,0375308712	7282,97644016	-80,0610907112004	-1,09929081013808050600
2018-10-07	8	7236,7386281403	7285,83811142	49,0994832797005	0,67390302294448149700
2018-10-07	9	7346,3187193917	7275,74056752	-70,5781518717004	-0,97004767029176223400
2018-10-07	10	7602,4598326192	7645,34900811	42,8891754908	0,56098387981116633600
2018-10-07	11	7819,2163084291	8014,70133615	195,485027720901	2,43908062848422501800
2018-10-07	12	8068,5534088403	8179,36860183	110,8151929897	1,35481353615616384200
2018-10-07	13	8260,8825581428	8245,37316268	-15,5093954627991	-0,18809816313708316400
2018-10-07	14	8446,4782155103	8273,70665127	-172,7715642403	-2,08820026527988947500
2018-10-07	15	8409,84876355061	8176,87276932	-232,97599423061	-2,84920654635530796600
2018-10-07	16	8260,3839426442	8035,09139468999	-225,292547954209	-2,80385793872978391900
2018-10-07	17	8128,54513240821	7966,10352486	-162,44160754821	-2,03916013696375888100
2018-10-07	18	7952,4843317868	7898,92556934	-53,5587624467998	-0,67805123591353118900
2018-10-07	19	8158,2804606647	7933,37533826	-224,9051224047	-2,83492350752722193800
2018-10-07	20	8556,6575373214	8172,06427126	-384,5932660614	-4,70619482783512109100
2018-10-07	21	9270,442461921	9018,01802845	-252,424433471	-2,79911209619067747100
2018-10-07	22	9325,9209488012	9213,88477102	-112,0361777812	-1,21594941292930143700
2018-10-07	23	9065,2771186875	9004,05117858	-61,2259401074989	-0,67998214240664330000
2018-10-07	24	8539,1175673746	8630,42680876	91,3092413853992	1,05799218750941824100
2018-10-08	1	7865,5662362486	8339,57079552	474,0045592714	5,68380041243890223300
2018-10-08	2	7573,330765933	7923,68937718	350,358611246999	4,42166009505650024200
2018-10-08	3	7378,9900425109	7690,90937188	311,919329369101	4,05568853157418048700
2018-10-08	4	7289,2796426955	7523,51416068	234,2345179845	3,11336581525526247500
2018-10-08	5	7332,8980323093	7507,01717539	174,1191430807	2,31941847224632555800
2018-10-08	6	7474,3624576413	7700,5870446	226,2245869587	2,93775767546629986400
2018-10-08	7	7985,306589535	8322,65698491	337,350395375	4,05339780296914469100
2018-10-08	8	8506,1128263952	8956,90347665	450,790650254801	5,03288498564241140000
2018-10-08	9	8926,4985303846	9266,26608515	339,7675547654	3,66671485194999046600
2018-10-08	10	9324,283402334	9571,18134679	246,897944455999	2,57959739252881334500
2018-10-08	11	9477,7965810901	9722,65546366999	244,858882579889	2,51843628003519359900
2018-10-08	12	9569,36407607561	9722,91477952	153,550703444391	1,57926616581917092100
2018-10-08	13	9480,6058741885	9668,26479807	187,6589238815	1,94097832238687630500
2018-10-08	14	9465,0152516737	9583,77842757	118,7631758963	1,23921036774650070800
2018-10-08	15	9377,3307203858	9511,48725068	134,1565302942	1,41046848677223232700
2018-10-08	16	9355,5418818776	9463,56573445	108,0238525724	1,14147093815984456900
2018-10-08	17	9296,94325564189	9370,64160523	73,6983495881086	0,78648136053966277900
2018-10-08	18	9184,0524274993	9174,28360709	-9,76882040930104	-0,10648047114819488000
2018-10-08	19	9089,8742665989	8972,26003203999	-117,614234558909	-1,31086520162041582000
2018-10-08	20	9262,6735487832	9263,30235149	0,628802706800343	0,006788105180429528275200
2018-10-08	21	9906,0341028065	10053,80686951	147,7727667035	1,46981903095480998900
2018-10-08	22	9868,2870582063	10062,63065825	194,3436000437	1,93133989156567581000
2018-10-08	23	9523,5997916791	9664,22611096	140,6263192809	1,45512240365960172000
2018-10-08	24	8988,5200148943	9097,97905255	109,459037655699	1,20311375771984877400
2018-10-09	1	8736,9092383535	8113,41264615	-623,496592203501	-7,68476372885291867400
2018-10-09	2	8367,6399793693	7709,98083319	-657,6591461793	-8,52997122052758616300
2018-10-09	3	8081,5156727035	7475,921284	-605,5943887035	-8,10059878505671007500
